퍼블리싱,아티스트,Nation,Artist,Artist Native,음반,Album,규모,해외,트랙,음원,ver.,feat.,Track,Track Native,장르,속도,비트,전자,보컬,성별,행위,가사,종교,공간,시대,시간,스타일,명암,대중,음량,백엔드,빅데이터,행정,디자이너,,시간,청음,dB(R) 1.0,dB(R) 1.1,기획사,작곡,편곡,작사,실연,가사,음반 관리번호,음원 관리번호,비디오 관리번호,ISRC,UCI,바코드
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,3,The Sunset,,,The Sunset,,OST,3,3,4,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0243,,QZTAW2486771,uci:i500-1000011703875.100072485967-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,4,Saturday Anthem,,,Saturday Anthem,,OST,4,5,4,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0244,,QZTAW2486772,uci:i500-1000011703875.100072485968-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,5,Planets 777,,,Planets 777,,OST,4,4,5,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0245,,QZTAW2486773,uci:i500-1000011703875.100072485969-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,6,Rainbow Bridge,,,Rainbow Bridge,,OST,3,4,5,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0246,,QZTAW2486774,uci:i500-1000011703875.100072485970-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,7,끝없는 생각,,,Endless Thoughts,,OST,1,1,2,1,,-,-,-,1,현대,2,일반,2,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0247,,QZTAW2486775,uci:i500-1000011703875.100072485971-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,8,Childrens Square,,,Childrens Square,,OST,3,4,4,1,,-,-,-,3,현대,3,일반,4,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0248,,QZTAW2486776,uci:i500-1000011703875.100072485972-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,9,Lost Time,,,Lost Time,,OST,3,4,4,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0249,,QZTAW2486777,uci:i500-1000011703875.100072485973-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,10,High Tide,,,High Tide,,OST,3,4,4,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0250,,QZTAW2486778,uci:i500-1000011703875.100072485974-1,
2023-12-14,곽윤종,,Gwak Yun-jong,,Rainbow Bridge 1,Rainbow Bridge 1,EP,TRUE,11,Spys Eyes,,,Spys Eyes,,OST,4,5,5,1,,-,-,-,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,블루쉬림프,곽윤종,곽윤종,,,,KEIS-0000-0241S,KEIS-0000-0251,,QZTAW2486779,uci:i500-1000011703875.100072485975-1,
2023-12-24,MC 백프로,,MC BaekPro,,드라이브 스루,Drive Through,-,TRUE,1,드라이브 스루,,,Drive Through,,힙합,3,4,3,4,,랩,일반,-,3,현대,3,일반,3,4,5,0,0,0,0,0,,,,,퍼플미디어,나종태,김연호,나종태,,,KEIS-0000-0252S,KEIS-0000-0252,,QZTAU2415378,uci:i500-1000011811370.100072809353-1,
2023-12-24,MC 백프로,,MC BaekPro,,드라이브 스루,Drive Through,-,TRUE,2,드라이브 스루 (chorus ver.),chorus,,Drive Through (chorus ver.),,힙합,3,4,3,2,,랩,일반,-,3,현대,3,일반,3,3,5,0,0,0,0,0,,,,,퍼플미디어,나종태,김연호,,,,KEIS-0000-0252S,KEIS-0000-0253,,QZTAU2415379,uci:i500-1000011811370.100072809354-1,
2023-12-24,MC 백프로,,MC BaekPro,,드라이브 스루,Drive Through,-,TRUE,3,드라이브 스루 (inst.),inst,,Drive Through (inst.),,힙합,3,4,3,1,,-,-,-,2,현대,2,일반,3,2,5,0,0,0,0,0,,,,,퍼플미디어,나종태,김연호,,,,KEIS-0000-0252S,KEIS-0000-0254,,QZTAU2415380,uci:i500-1000011811370.100072809355-1,
2024-01-05,곽윤찬,,Yoonchan Kwak,,META MAX episode 1,META MAX episode 1,-,TRUE,1,META MAX episode 1,,,META MAX episode 1,,OST,3,3,5,1,,-,-,-,3,현대,3,일반,4,1,5,0,0,0,0,0,03:32,,,,블루쉬림프,곽윤찬,곽윤찬,,,,KEIS-0000-0255S,KEIS-0000-0255,,QZTAW2469792,uci:i500-1000011830323.100072887164-1,
2024-02-05,곽윤종,,Kwak Yoon-jong,,한없는 사랑,Endless Love,-,TRUE,1,한없는 사랑,,,Endless Love,,종교,2,3,3,4,,보컬,내향,크리,3,현대,2,일반,3,2,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,곽윤종,,,KEIS-0000-0256S,KEIS-0000-0256,,QZTAT2493522,uci:i500-1000011963616.100073285943-1,
2024-02-05,곽윤종,,Kwak Yoon-jong,,한없는 사랑,Endless Love,-,TRUE,2,한없는 사랑 (inst.),inst.,,Endless Love (inst.),,종교,2,3,3,1,,-,-,-,3,현대,1,일반,3,3,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,,,"눈물이 흐를 때 안아주시네
언제나 모든 것 항상 같이 하시네
외롭고 힘들 때 찾아주시네
어렵게 서있는 나를 기억하시네

한이 없으신 그분에 사랑
혹시 내가 또 멀어질 때에 늘 내손 잡아 주소서
끝이 없으신 그분에 사랑
영원토록 함께하여 주소서
즐거이 웃을 때 기뻐하시네
언제나 모든 것 항상 같이 하시네
은혜에 있을 때 다가오시네
주님과 늘 동행하기를 바라시네

한이 없으신 그분에 사랑
혹시 내가 또 멀어질 때에 늘 내손 잡아 주소서
끝이 없으신 그분에 사랑 
영원토록 함께하여 주소서",KEIS-0000-0256S,KEIS-0000-0257,,QZTAT2493523,uci:i500-1000011963616.100073285944-1,
2024-02-27,투채널,,2Channel,,망상,Delusion,-,TRUE,1,망상,,,Delusion,,팝,3,3,3,4,,보컬,일반,-,3,현대,3,일반,4,4,5,0,0,0,0,0,,,,,려원 엔터테인먼트,"Groovkool, 두철","Groovkool, 두철",두철,"두철, HJK",,KEIS-0000-0258S,KEIS-0000-0258,KEIS-0000-0258V,QZTAT2452807,uci:i500-1000012053856.100073537064-1,
2024-02-27,투채널,,2Channel,,망상,Delusion,-,TRUE,2,망상 (inst.),inst.,,Delusion (inst.),,팝,3,3,3,1,,-,-,-,3,현대,3,일반,4,3,5,0,0,0,0,0,,,,,려원 엔터테인먼트,"Groovkool, 두철","Groovkool, 두철",,HJK,"You came into my eyes and I love you , baby
니가 내 마음속 안에 들어왔다
You came into my eyes and I love you , baby
니 모든것에 빠져버렸다

매일 밤 난 너를 생각해
잠조차 오지 않는 아련한 밤에
매일 밤 난 너를 기억해
너의 숨결 잊을 수 없게

기억이 날 왜곡한다 해도
니가 나를 사랑한다는건 확실해
아무리 누가 내게 that's a fake
Your fxxk that I shxx
But I will have you. I definitely will.

You came into my eyes and I love you , baby
니가 내 마음속 안에 들어왔다
You came into my eyes and I love you , baby
니 모든것에 빠져버렸다
니 모든것에 빠져버렸다",KEIS-0000-0258S,KEIS-0000-0259,,QZTAT2452808,uci:i500-1000012053856.100073537065-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,1,높이소서,,,Give It High,,종교,2,3,3,4,,보컬,일반,크리,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,곽윤종,곽윤종,"우리에 모든 더러운 죄 가지셨네
나무에 달려 모든 고통받으셨네
세상 죄들에 묻혀버린 우리가 다시 살아서
의에 이르게 하심이라 그 어린 양에 언약이시라

나의 주님 높이소서 주님 은혜 찬양케 하소서
거룩하신 주님 사랑 넘치도록 채워 주소서

하나님 모든 진노하심 가리셨네
어린양 피로 모든 죄를 가리셨네

세상 죄들에 묻혀버린 우리가 다시 살아서
구원 이르게 하심이라 그 어린 양에 약속이시라

나의 주님 높이소서 주님 은혜 찬양케 하소서
거룩하신 주님 사랑 넘치도록 채워 주소서

나의 하나님 높이소서 주님 은혜 찬양케 하소서
주님 향한 영광 찬양 넘치도록 받아 주소서",KEIS-0000-0260S,KEIS-0000-0260,,QZTAT2455248,uci:i500-1000012181007.100073929287-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,2,주님의 두 손을,,,Lord's Two Hands,,종교,3,3,3,4,,보컬,일반,크리,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,곽윤종,곽윤종,"주님의 두 손을 굳게 잡고
고난에 그 길을 난 따라가리라
주님의 두 손을 마주 잡고
진리에 그 길을 난 가리라
때론 힘들어도 쓰러 지쳐진대도
그분에 고난을 늘 생각하리라
외로워도 눈물 흘려 진대도
내주님 영광을 난 생각하리라

주님의 두 손을 굳게 잡고
사랑에 그 길을 난 따라가리라
주님의 두 손을 마주 잡고
온유에 그 길을 난 가리라
때론 힘들어도 쓰러 지쳐진대도
그분에 고난을 늘 생각하리라
외로워도 눈물 흘려 진대도
내주님 영광을 난 생각하리라

주님의 두 손을 굳게 잡고
믿음에 그 길을 난 따라가리라
주님의 두 손을 마주 잡고
은혜에 그 길을 난 가리라",KEIS-0000-0260S,KEIS-0000-0261,,QZTAT2455249,uci:i500-1000012181007.100073929288-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,3,Meek,,,Meek,,종교,2,3,3,1,,-,-,-,3,현대,2,일반,3,3,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,,곽윤종,,KEIS-0000-0260S,KEIS-0000-0262,,QZTAT2455250,uci:i500-1000012181007.100073929289-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,4,하나님의 나팔소리,,,Sound of God's Trumpets,,종교,4,4,4,3,,보컬,일반,크리,3,현대,3,일반,2,2,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,곽윤종,곽윤종,"하나님의 나팔소리 구름 속에 들려요 
하늘을 바라봅니다
그분께서 호령하심 천사들의 목소리 
난 떨림으로 두 손 모아요

주님의 이름으로 오시네 찬송을 받으시며 오시네 
눈부신 빛으로 다시 오시네
우리들을 세상에서 구원하시려 오시네

하나님의 나팔소리 온 땅 위에 퍼져요 
주님을 기다립니다
구름 속에 채여 올라 주님 얼굴 뵈어요 
난 기쁨으로 눈물 흘려요

주님의 이름으로 오시네 찬송을 받으시며 오시네 
눈부신 빛으로 다시 오시네
우리들을 세상에서 구원하시려 오시네
우리들을 세상에서 구원하시려 오시네",KEIS-0000-0260S,KEIS-0000-0263,,QZTAT2455251,uci:i500-1000012181007.100073929286-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,5,하늘 영원 끝까지,,,End of Heaven and Eternity,,종교,2,3,3,4,,보컬,일반,크리,3,현대,3,일반,3,2,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,곽윤종,곽윤종,"은혜가 내려 주님에 은혜  
사랑이 내려 주님에 사랑
나의 사랑 주님 함께하리라
하늘 영원 끝까지

주님 왜 모든 걸 주세요 알지도 못하는 우리게
주님 왜 가르쳐 주세요 어리석은 우리게
모든 걸 다 참아주시고 또 나를 기다리시네
따듯한 그분에 마음이 내게 다가오시네
날 구하시네 오 할-렐-루-야

은혜가 내려 한없는 은혜
사랑이 내려 그 크신 사랑
날 위하신 주님 함께하리라
하늘 영원 끝까지

주님 왜 밝은 빛 주세요 보지도 못하는 우리게
주님 왜 용서해 주세요 죄 가득한 우리게
모든 걸 다 참아주시고 또 나를 기다리시네
따듯한 그분에 마음이 내게 다가오시네
날 구하시네 오 할-렐-루-야

은혜가 내려 한없는 은혜
사랑이 내려 그 크신 사랑
날 위하신 주님 함께하리라

은혜가 내려 주님에 은혜  
사랑이 내려 주님에 사랑
나의 사랑 주님 함께하리라
하늘 영원 끝까지
하늘 영원 끝까지",KEIS-0000-0260S,KEIS-0000-0264,,QZTAT2455252,uci:i500-1000012181007.100073929290-1,
2024-03-10,곽윤종,,Kwak Yoon-jong,,높이소서,Give It High,EP,TRUE,6,March of the Lord,,,March of the Lord,,종교,3,4,3,1,,-,-,-,3,현대,4,재즈,2,3,5,0,0,0,0,0,,,,,PLANTAIN,곽윤종,곽윤종,,곽윤종,,KEIS-0000-0260S,KEIS-0000-0265,,QZTAT2455253,uci:i500-1000012181007.100073929291-1,
2024-04-07,장하늘,,Jang Haneul,,Happiness,Happiness,-,TRUE,1,Happiness,,,Happiness,,재즈,3,3,1,1,,-,-,-,3,현대,3,재즈,2,3,5,0,0,0,0,0,6:49,,,,케이저,장하늘,"강혜인, 장하늘",,"장하늘, 신세영, 홍영호",,KEIS-0000-0266S,KEIS-0000-0266,,KRMIM2428042,uci:i500-1000012284094.100074231884-1,
2024-04-23,권슬,,Kwan Sule,,봄의 이야기,The Story of Spring,-,TRUE,1,봄의 이야기,,,The Story of Spring,,팝,2.5,3,1,4,,보컬,일반,-,3,현대,3,일반,2,5,4,0,0,2,0,0,,,,,슬기로운 예술사회,"Zoo's, 권슬","Zoo’s, 황주현","권슬, Zoo’s","권슬, Zoo's, 김지한, 양현모, 유지원, 정나원","빙그르르 떨어지는 꽃잎에 
빙그르르 흩날리는 바람에 
따스한 오후 어느 오늘 날 
기억 될 나의 봄

일찍 피어나 이곳 꽃 한송이가 봄일까
늦게 피어나 여기 꽃 한송이가 봄인가
선선한 바람에 스치는 꽃잎도 
시린겨울 한송이 꼭 날 닮아도 

조금이르면 어때 
단지 늦어도 

바람 불면 따스한 봄이더라 
돌고 돌아 따스한 봄이더라 

2절
빙그르르 저 우는 봄인데 
빙그르르 미루는 봄인데다 
다른 오후 오늘 기분에 
기억 될 나의 

일찍 피어나 이곳 꽃 한송이나 나일까 
늦게 피어나 여기 꽃 한송이가 아이일까 
선선한 바람에 스치는 꽃잎도 
시린겨울 한 송이 꼭 날 닮아도 

조금 늦으면 어때
조금 일러도 

바람 불면 따스한 봄이더라
흔들린듯 따스한 봄이 더라 

바람 불면 따스한 봄이더라 
소복 소복 시린 꽃도 봄이 더라",KEIS-0000-0267S,KEIS-0000-0267,KEIS-0000-0259V,QZPLS2430022,uci:i500-1000012386961.100074477357-1,
2024-04-23,권슬,,Kwan Sule,,봄의 이야기,The Story of Spring (inst.),-,TRUE,2,봄의 이야기 (inst.),inst.,,The Story of Spring (inst.),,팝,2.5,3,1,1,,-,-,-,2,현대,2,일반,2,3,4,0,0,2,0,0,,,,,슬기로운 예술사회,"Zoo's, 권슬","Zoo’s, 황주현",,"권슬, Zoo's, 김지한, 양현모, 유지원, 정나원",,KEIS-0000-0267S,KEIS-0000-0268,,QZPLS2430023,uci:i500-1000012386961.100074477358-1,
2024-05-13,투채널,,2Channel,,Falling in Love,Falling in Love,-,TRUE,1,Falling in Love,,,Falling in Love,,팝,2.5,3,3,4,,보컬,일반,-,3,현대,2,일반,3.5,4,5,0,0,2,0,0,,,,,려원 엔터테인먼트,"groovkool, 두철","groovkool, 두철",두철,"두철, 재훈, 영웅, HJK","Everything in feeling in my mind
Everything in feeling in my mind

밤에 리듬속에 비춰져
(니숨결로 불을 지어)
침묵속에 너는 빛이 돼
(I don't wanna thank u for my love)
너와함께 영원히 나 얽힌 것 같아
I can fell everything about you

You and I,  We  
Everything is perfect 
let's be honest about feelings now
Let's be born

Everything in feeling in my mind
내 마음속에 모든감정 너는 나만에 멜로디인걸
Everything in feeling in my mind
이 리듬속에 타오르는 우리 감정은 깊어져가

말로는 절대 표현 못할
너는 절대 거부 못할
이 공간속에 you&I can feel this love final again

Everything in feeling in my mind
내 마음속에 모든감정 너는 나만에 멜로디인걸
Everything in feeling in my mind
이 리듬속에 타오르는 우리 감정은 깊어져가",KEIS-0000-0269S,KEIS-0000-0269,,QZPLS2423915,uci:i500-1000012487162.100074717788-1,
2024-06-06,투채널,,2Channel,,설레임,Heart Flutter,-,TRUE,1,설레임,,,Heart Flutter,,팝,3,3.5,3,4,남,보컬,일반,-,3,현대,3,일반,3,4,4.5,0,0,2,0,0,,,,,려원 엔터테인먼트,"groovkool, 두철","groovkool, 두철",두철,"두철, HJK","광활한 바다속에서 헤엄을 치고있는 나
그토록 갈망하고 있는 자유

누가 날 이끌어 줄지
누가 날 이끌어 갈지
기대에 한껏 부푼 판타지 마인 마인드

이 느낌 이 설레임까지
나는 모든걸 다 느낄수있어

그 향기  그 숨소리 마저
나는 니가 내게 오길 기다려

너와 함께라면 난 
어 디 든 갈 수 있어 
모든 걸 이겨낼수 있는 우리 

광활하게 펼쳐져 헤엄치는 우리 둘
우리 사랑 끝없는 바다처럼 

이 느낌 이 설레임까지
나는 모든걸 다 느낄수있어

그 향기  그 숨소리 마저
나는 니가 내게 오길 기다려",KEIS-0000-0270S,KEIS-0000-0270,,QZPLR2490054,uci:i500-1000013155194.100076354991-1,
2024-06-06,투채널,,2Channel,,설레임,Heart Flutter (inst.),-,TRUE,2,설레임 (inst.),inst.,,Heart Flutter (inst.),,팝,3,3.5,3,2,남,보컬,일반,-,3,현대,3,일반,3,2,4,0,0,1,0,0,,,,,려원 엔터테인먼트,"groovkool, 두철","groovkool, 두철",,"두철, HJK",,KEIS-0000-0270S,KEIS-0000-0271,,QZPLR2490055,uci:i500-1000013155194.100076354990-1,
2024-06-12,에네메스,,NMS,,놀라운 창조의 주,Can't help praising His creation,-,TRUE,1,놀라운 창조의 주,,,Can't help praising His creation,,종교,3,3.5,2,4,남,보컬,일반,크리,4,현대,3,일반,3,2,5,0,0,2,0,0,,,,,케이저,김선희,장우영,김선희,"장우영, 김선희, 김상배, 한지나, 김종양, 고서연, 유찬","수십억 년 전의 별빛이 찰나 같은 인생을 비추니
나는 찬양하지 않을 수 없네 놀라운 창조의 주

끝없는 우주보다 크시고 무한의 시간 너머 계신 주
티끌보다 작은 인생을 찾아오시는 놀라운 창조의 주

믿음의 눈 들어 창조의 하늘을 보네
측량할 수 없는 광대하심 놀라운 섭리를
믿음의 손들어 나의 주를 찬양하네
놀라운 창조의 주 함께 하시네

끝없는 우주보다 크시고 무한의 시간 너머 계신 주
티끌보다 작은 인생과 함께하시는 놀라운 사랑의 주

믿음의 눈 들어 창조의 하늘을 보네
측량할 수 없는 광대하심 놀라운 섭리를

믿음의 손들어 나의 주를 찬양하네
놀라운 창조의 주 함께 하시네

세상에 어떤 지식으로 알 수가 없네
오직 성령으로 창조의 주 알게 하시네 

믿음의 눈 들어 창조의 하늘을 보네
측량할 수 없는 그 놀라운 섭리를

믿음의 손들어 나의 주를 찬양하네
놀라운 창조의 주 함께 하시네

믿음의 손들어 나의 주를 찬양하네
놀라운 창조의 주 함께 하시네

놀라운 창조의 주 함께 하시네",KEIS-0000-0272S,KEIS-0000-0272,,QZPLR2491290,uci:i500-1000013180772.100076410528-1,
2024-06-13,투채널,,2Channel,,슬픈 사랑의 락발라드,Rock Ballad of Sad Love,-,TRUE,1,슬픈 사랑의 락발라드,,,Rock Ballad of Sad Love,,팝,3,4,2,4,남,보컬,일반,-,3.5,현대,3.5,일반,3,4,5,0,0,2,0,0,,,,,려원 엔터테인먼트,"groovkool, 두철","groovkool, 두철",두철,"두철, HJK","아무리 가슴 아프다해도
마음속 깊숙히 간직한 사랑
너를 잊을 수 없어 난 
지난 추억들이 가슴에 피어난다

끝나버린 사랑이라 해도
아직도 니가 내 맘을 채워
슬픈 노래를 부르며 밤을 세우곤 하네

슬픈 사랑의 락발라드
너에게 전하는 내 마음에 싸인
한없이 울고 웃는 이 노래가
널 떠올리게 하는걸 

끝나버린 사랑이라 해도
아직도 니가 내 맘을 채워
슬픈 노래를 부르며 밤을 세우곤 하네

슬픈 사랑의 락발라드
너에게 전하는 내 마음에 싸인
한없이 울고 웃는 이 노래가
널 떠올리게 하는걸",KEIS-0000-0273S,KEIS-0000-0273,,QZNWV2417637,uci:i500-1000013187439.100076422182-1,
2024-08-05,지은,,Ji-eun,,오늘부터,From Today,-,TRUE,1,오늘부터,,,From Today,,팝,2.5,3,3,4,여,보컬,일반,-,3.5,현대,3.5,일반,2.5,4,4.5,0,0,4,0,0,,,,,케이저,이주환,임수혁,이주환,"서지은, 임수혁, 송현종, 은주현","오늘부터 밤이 길어질 것 같아
널 생각하면 난 말이야 잠이 오질 않아
또 눈을 감아 양을 세어봐 하나둘셋

Verse1
참 이상한 것 같아
그저 너의 하루가 어땠는지
듣는 것만으로
내 하루가 이렇게 즐거운 건지

넌 모를 거야
눈치도 없이 그런 미소를 보이면
하루 종일 네 얼굴만 밤새 되새기게 될 거란 걸

오늘부터 밤이 길어질 것 같아
널 생각하면 난 말이야 잠이 오질 않아
또 눈을 감아 양을 세어봐 
지금부터 헤어날 수 없을까 봐
걱정이 앞서지만 그게 그리 싫진 않아 너도 나와 같을까 
아님 나만의 착각일까

늘 지나가던 평범한 길이
너와 걸으면 예뻐 보이고 
느리게 가던 시곗바늘도
너와 있으면 너무 빨라져

넌 모를 거야
눈치도 없이 그런 말들을 하면
하루 종일 네 목소릴 밤새 듣고 싶게 될 거란 걸

오늘부터 밤이 길어질 것 같아
널 생각하면 난 말이야 잠이 오질 않아
또 눈을 감아 양을 세어봐 
지금부터 헤어날 수 없을까 봐
걱정이 앞서지만 그게 그리 싫진 않아 너도 나와 같을까 
아님 나만의 착각일까

너도 나와 같을까 아님 나만의 착각일까",KEIS-0000-0274S,KEIS-0000-0274,,QZTB22415457,uci:i500-1000013543017.100077376067-1,
